role,participant,pl_brl_current,pl_bi,share_current,share_pct,funds_current,rank_pl,rank_fundos,competencia_current
gestor,SUNO GESTORA DE RECURSOS LTDA,1319568873.5,1.3195688735,0.0013766507897854,0.13766507897854,5.0,113,169,2026-05
gestor,SRM EMPIRICA GESTAO DE CREDITO LTDA,1316352831.09,1.31635283109,0.0013732956277983,0.13732956277983,28.0,114,39,2026-05
gestor,LUMINA CAPITAL MANAGEMENT LTDA,1261017580.62,1.26101758062,0.0013155666848137,0.13155666848137001,9.0,115,110,2026-05
gestor,PATRIA INVESTIMENTOS LTDA,1233033077.7,1.2330330777,0.0012863716281401,0.12863716281401,6.0,116,153,2026-05
gestor,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,1228876795.4,1.2288767954000002,0.0012820355533616,0.12820355533615999,18.0,117,55,2026-05
gestor,ROOT CAPITAL - GESTAO DE RECURSOS LTDA,1224550257.52,1.22455025752,0.0012775218580864,0.12775218580864,15.0,118,68,2026-05
gestor,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,1205729272.87,1.20572927287,0.0012578867151975,0.12578867151974998,4.0,119,182,2026-05
gestor,BRZ GESTAO DE RECURSOS LTDA,1201573026.1599998,1.20157302616,0.0012535506775486,0.12535506775486002,11.0,120,89,2026-05
gestor,CVPAR INVESTIMENTOS LTDA,1172066586.8,1.1720665868,0.0012227678485016,0.12227678485016,11.0,121,89,2026-05
gestor,GOLDEN ASSET GESTORA DE RECURSOS LTDA,1152703953.63,1.15270395363,0.0012025676264585,0.12025676264585,4.0,122,182,2026-05
gestor,TAG INVESTIMENTOS LTDA,1144391244.47,1.14439124447,0.0011938953260882,0.11938953260882,15.0,123,68,2026-05
gestor,ARC CAPITAL LTDA,1144069583.44,1.14406958344,0.0011935597506439,0.11935597506439,8.0,124,125,2026-05
gestor,PLURAL INVESTIMENTOS GESTAO DE RECURSOS LTDA,1130214063.42,1.13021406342,0.0011791048684763,0.11791048684763,14.0,125,71,2026-05
gestor,CAIXA ECONOMICA FEDERAL,1129073722.6,1.1290737225999998,0.001177915198788,0.1177915198788,2.0,126,268,2026-05
gestor,PIER GESTAO DE RECURSOS FINANCEIROS LTDA,1078065040.9,1.0780650409,0.0011246999833048,0.11246999833048,4.0,127,182,2026-05
gestor,ASAROCK ASSET MANAGEMENT LTDA,1077942894.2,1.0779428942,0.0011245725527823,0.11245725527823001,10.0,128,100,2026-05
gestor,V8 CAPITAL GESTAO DE INVESTIMENTOS LTDA,1076065967.19,1.0760659671900001,0.0011226144336552,0.11226144336551999,7.0,129,141,2026-05
gestor,YARDS ASSET GESTORA DE RECURSOS LTDA,1047986060.57,1.04798606057,0.0010933198463079,0.10933198463079,4.0,130,182,2026-05
gestor,BBS ASSET MANAGEMENT - ADMINISTRADORA DE RECURSOS LTDA,1046386092.82,1.04638609282,0.0010916506671458,0.10916506671458,10.0,131,100,2026-05
gestor,CHIMERA CAPITAL ASSET MANAGEMENT LTDA,987486336.4,0.9874863363999999,0.0010302030247967,0.10302030247967,17.0,132,59,2026-05
gestor,ASSET BANK ASSET MANAGEMENT LTDA,984104554.96,0.98410455496,0.0010266749542399,0.10266749542399,50.0,133,14,2026-05
gestor,SAMESIDE CONSULTORIA E GESTAO LTDA,960708741.59,0.9607087415900001,0.0010022670846696,0.10022670846696,1.0,134,330,2026-05
gestor,BRZ INVESTIMENTOS LTDA,953829196.7,0.9538291967,0.0009950899443957,0.09950899443957001,8.0,135,125,2026-05
gestor,SOMMA MULTI-FAMILY OFFICE S.A,927596262.61,0.92759626261,0.0009677222259244,0.09677222259244,4.0,136,182,2026-05
gestor,TERA INVESTIMENTOS LTDA,910011446.07,0.9100114460700001,0.0009493767253112,0.09493767253112001,9.0,137,110,2026-05
gestor,RCB PORTFOLIOS LTDA,855908191.85,0.85590819185,0.0008929330722759,0.08929330722759,4.0,138,182,2026-05
gestor,EVEREST CAPITAL GESTORA DE RECURSOS LTDA,835340672.9300001,0.83534067293,0.0008714758435297,0.08714758435297,9.0,139,110,2026-05
gestor,MULTINVEST CAPITAL ADMINISTRADORA DE RECURSOS LTDA,825125478.54,0.82512547854,0.0008608187602146,0.08608187602146,10.0,140,100,2026-05
gestor,SEVEN POUNDS ASSET MANAGEMENT LTDA,815497297.88,0.81549729788,0.0008507740836722,0.08507740836722,2.0,141,268,2026-05
gestor,INTER ASSET GESTAO DE RECURSOS LTDA,813707307.62,0.81370730762,0.0008489066620054,0.08489066620054,2.0,142,268,2026-05
gestor,REDITUS INVESTIMENTOS LTDA,802825634.81,0.8028256348099999,0.0008375542697439,0.08375542697439,1.0,143,330,2026-05
gestor,NETZ ASSET GESTAO DE RECURSOS LTDA,799399528.05,0.7993995280499999,0.0008339799564422,0.08339799564422,15.0,144,68,2026-05
gestor,GLOBAL GESTAO E INVESTIMENTOS LTDA,786924287.71,0.78692428771,0.0008209650620993,0.08209650620993,16.0,145,65,2026-05
gestor,RENTA GESTAO DE RECURSOS LTDA,761425235.27,0.76142523527,0.0007943629715338,0.07943629715337999,8.0,146,125,2026-05
gestor,VILA RICA CAPITAL GESTORA DE RECURSOS LTDA,760893168.02,0.76089316802,0.0007938078881163,0.07938078881163001,3.0,147,224,2026-05
gestor,EXT CAPITAL LTDA,755975295.38,0.75597529538,0.0007886772781194,0.07886772781194,9.0,148,110,2026-05
gestor,RB ASSET MANAGEMENT LTDA,741921689.8199999,0.74192168982,0.0007740157416267,0.07740157416267,2.0,149,268,2026-05
gestor,CAIXA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,736026260.65,0.73602626065,0.000767865287955,0.07678652879549999,2.0,150,268,2026-05
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA,727816439.04,0.7278164390399999,0.0007593003258448,0.07593003258448,11.0,151,89,2026-05
gestor,REAL INVESTOR ASSET MANAGEMENT LTDA,724701825.2,0.7247018252,0.0007560509800252,0.07560509800252,4.0,152,182,2026-05
gestor,MERCURY GESTAO DE RECURSOS LTDA,721867729.0799999,0.72186772908,0.0007530942865625,0.07530942865625,4.0,153,182,2026-05
gestor,NUMBER ASSET BRASIL LTDA,721761696.38,0.72176169638,0.0007529836670994,0.07529836670994,11.0,154,89,2026-05
gestor,UTILITY GESTORA DE RECURSOS LTDA,721052220.33,0.72105222033,0.0007522435005313,0.07522435005313,13.0,155,76,2026-05
gestor,IGUANA INVESTIMENTOS LTDA,704639817.18,0.7046398171799999,0.0007351211295717,0.07351211295717,26.0,156,43,2026-05
gestor,MAKENA GESTORA DE RECURSOS LTDA,701255879.4300001,0.7012558794300001,0.0007315908094273,0.07315908094272999,2.0,157,268,2026-05
gestor,VIA INVEST GESTAO DE RECURSOS LTDA,683051028.14,0.68305102814,0.000712598452598,0.0712598452598,6.0,158,153,2026-05
gestor,EXES GESTORA DE RECURSOS LTDA,676674524.71,0.67667452471,0.0007059461143539,0.07059461143539,7.0,159,141,2026-05
gestor,ANTHARUS GESTORA DE RECURSOS LTDA,674354168.17,0.6743541681699999,0.0007035253838202,0.07035253838202,7.0,160,141,2026-05
gestor,HYPERION ASSET MANAGEMENT LTDA,657073674.07,0.6570736740700001,0.0006854973700284,0.06854973700284,8.0,161,125,2026-05
gestor,JUGIS CAPITAL GESTAO DE RECURSOS LTDA,653986587.91,0.65398658791,0.0006822767426814,0.06822767426814,6.0,162,153,2026-05
gestor,BDR INVESTIMENTOS LTDA,647106025.72,0.64710602572,0.0006750985411011,0.06750985411011,7.0,163,141,2026-05
gestor,BR-CAPITAL DTVM S.A,640384800.38,0.64038480038,0.000668086568965,0.06680865689650001,1.0,164,330,2026-05
gestor,PRISMA PRIVATE CREDIT LTDA,632995138.93,0.6329951389299999,0.0006603772455066,0.06603772455066001,6.0,165,153,2026-05
gestor,TRACK CAPITAL GESTAO DE RECURSOS LTDA,631428890.24,0.63142889024,0.0006587432440237,0.06587432440237,3.0,166,224,2026-05
gestor,ARM CAPITAL LTDA,628542104.2099999,0.6285421042099999,0.0006557315813906,0.06557315813906,2.0,167,268,2026-05
gestor,FRAM CAPITAL GESTAO DE ATIVOS LTDA,613975856.57,0.6139758565700001,0.0006405352269445,0.06405352269445,9.0,168,110,2026-05
gestor,BMA CAPITAL GESTAO DE RECURSOS LTDA,606376155.84,0.60637615584,0.000632606778326,0.0632606778326,1.0,169,330,2026-05
gestor,SVN GESTORA DE RECURSOS LTDA,605822421.83,0.60582242183,0.0006320290908877,0.06320290908877,4.0,170,182,2026-05
gestor,SINAI ASSET BRASIL LTDA,601942087.03,0.60194208703,0.0006279809005474,0.06279809005474,12.0,171,81,2026-05
gestor,LUME INVESTIMENTOS LTDA,600045933.41,0.60004593341,0.0006260027231056,0.06260027231055999,1.0,172,330,2026-05
gestor,SCORE CAPITAL GESTAO DE RECURSOS LTDA,584260288.88,0.58426028888,0.0006095342230932,0.06095342230931999,5.0,173,169,2026-05
gestor,SOMA ASSET GESTAO DE INVESTIMENTOS LTDA,584193050.9,0.5841930509,0.0006094640765324,0.06094640765324,9.0,174,110,2026-05
gestor,LIFT CAPITAL GESTORA DE RECURSOS S.A,572981977.25,0.57298197725,0.0005977680342078,0.059776803420780004,8.0,175,125,2026-05
gestor,F3 ROCK GESTAO DE RECURSOS LTDA,571118161.39,0.5711181613899999,0.000595823593393,0.0595823593393,8.0,176,125,2026-05
gestor,VISION BRAZIL GESTAO DE INVESTIMENTOS E PARTICIPACOES LTDA,558821416.38,0.55882141638,0.0005829949157318,0.058299491573180005,6.0,177,153,2026-05
gestor,FIDD ADMINISTRACAO DE RECURSOS LTDA,538181710.6899999,0.53818171069,0.0005614623775599,0.05614623775599,13.0,178,76,2026-05
gestor,BOCAINA CAPITAL GESTORA DE RECURSOS LTDA,534127907.72,0.5341279077200001,0.0005572332151628,0.05572332151628,6.0,179,153,2026-05
gestor,PARAGUACU INVESTIMENTOS LTDA,532427793.84,0.5324277938399999,0.0005554595577489,0.05554595577489,14.0,180,71,2026-05
gestor,CAPITANIA CAPITAL S.A,526888718.28,0.52688871828,0.0005496808728333,0.05496808728333,3.0,181,224,2026-05
gestor,CRD CAPITAL ADMINISTRACAO DE RECURSOS LTDA,524156044.4,0.5241560444,0.0005468299889343,0.05468299889343,4.0,182,182,2026-05
gestor,LESTE FINANCIAL SERVICES GESTAO DE RECURSOS LTDA,518915839.89,0.51891583989,0.0005413631036339,0.05413631036339,9.0,183,110,2026-05
gestor,WIT GESTAO DE RECURSOS LTDA,518154809.19,0.51815480919,0.0005405691522645,0.05405691522645,11.0,184,89,2026-05
gestor,MOBIUS CAPITAL GESTAO DE RECURSOS LTDA,514420668.05,0.51442066805,0.0005366734796302,0.05366734796302,8.0,185,125,2026-05
gestor,BANCO SANTANDER (BRASIL) S.A,507114261.73,0.5071142617300001,0.0005290510127526,0.05290510127526,1.0,186,330,2026-05
gestor,WISE ASSET MANAGEMENT LTDA,499089763.65,0.49908976364999996,0.0005206793908984,0.052067939089840004,3.0,187,224,2026-05
gestor,AURUM GESTAO DE PATRIMONIO LTDA,484726303.52,0.48472630351999996,0.0005056945961453,0.05056945961453,1.0,188,330,2026-05
gestor,PRINZ GESTORA DE RECURSOS LTDA,481490149.99,0.48149014999,0.0005023184530713,0.05023184530713,1.0,189,330,2026-05
gestor,GHIA GESTAO DE RECURSOS LTDA,464291673.31,0.46429167331,0.0004843760046095,0.048437600460950005,7.0,190,141,2026-05
gestor,C20 QUADRANTE INVESTIMENTOS LTDA,458601892.84,0.45860189283999997,0.0004784400955902,0.04784400955902,8.0,191,125,2026-05
gestor,ID EXCLUSIVO GESTORA DE RECURSOS LTDA,449412717.34,0.44941271734,0.000468853414695,0.0468853414695,3.0,192,224,2026-05
gestor,HOPE ASSET GESTAO DE RECURSOS LTDA,439412172.75,0.43941217275,0.0004584202665019,0.04584202665019,4.0,193,182,2026-05
gestor,SIGULER GUFF GESTORA DE INVESTIMENTOS (ASSET MANAGEMENT) BRASIL LTDA,438087547.96,0.43808754796,0.0004570383410868,0.04570383410868,6.0,194,153,2026-05
gestor,VINLAND CAPITAL MANAGEMENT CREDITO PRIVADO GESTORA DE RECURSOS LTDA,436296725.34,0.43629672533999997,0.0004551700510538,0.045517005105379996,3.0,195,224,2026-05
gestor,KOLI CAPITAL GESTORA DE RECURSOS S.A,430455608.77,0.43045560877,0.0004490762594369,0.04490762594369,8.0,196,125,2026-05
gestor,ICON CAPITAL LTDA,420326703.03,0.42032670302999997,0.0004385091974467,0.04385091974467,8.0,197,125,2026-05
gestor,SARFATY ASSET GESTAO DE RECURSOS LTDA,419371544.0499999,0.4193715440499999,0.0004375127201952,0.04375127201952,3.0,198,224,2026-05
gestor,AZ QUEST MZK INVESTIMENTOS MACRO E CREDITO LTDA,414453455.81,0.41445345581,0.0004323818852719,0.043238188527190004,2.0,199,268,2026-05
gestor,AZUMI ASSET MANAGEMENT LTDA,413700524.74,0.41370052474,0.0004315963839063,0.04315963839063,12.0,200,81,2026-05
gestor,JOURNEY CAPITAL ADMINISTRACAO DE RECURSOS LTDA,408143640.79,0.40814364079000004,0.0004257991202453,0.04257991202453,4.0,201,182,2026-05
gestor,BPS CAPITAL GESTORA DE RECURSOS LTDA,402948619.41,0.40294861941000004,0.000420379372607,0.0420379372607,1.0,202,330,2026-05
gestor,VENETO GESTAO DE RECURSOS LTDA,398952961.09,0.39895296108999995,0.0004162108700814,0.041621087008140004,1.0,203,330,2026-05
gestor,ALARIS GESTAO DE RECURSOS LTDA,388902818.51,0.38890281850999997,0.0004057259783883,0.04057259783883,24.0,204,46,2026-05
gestor,RIO BRAVO INVESTIMENTOS LTDA,382578409.14,0.38257840913999996,0.0003991279876892,0.03991279876892,2.0,205,268,2026-05
gestor,ALBION CAPITAL LTDA,371386583.29,0.37138658329,0.0003874520257861,0.03874520257861,2.0,206,268,2026-05
gestor,ANGA INVESTIMENTOS LTDA,366920479.05999994,0.3669204790599999,0.0003827927267991,0.03827927267991,2.0,207,268,2026-05
gestor,PORTO SEGURO INVESTIMENTOS LTDA,365449474.96,0.36544947495999996,0.0003812580899971,0.03812580899971,2.0,208,268,2026-05
gestor,SZ CAPITAL LTDA,358592384.09,0.35859238409,0.0003741043750593,0.037410437505930004,7.0,209,141,2026-05
gestor,SH ASSET CAPITAL GESTAO DE RECURSOS LTDA,346732788.92,0.34673278892000003,0.0003617317574679,0.03617317574679,4.0,210,182,2026-05
gestor,CARPA GESTORA DE RECURSOS LTDA,346612801.77,0.34661280177,0.0003616065799133,0.036160657991329996,3.0,211,224,2026-05
gestor,OPTIMUM CAPITAL GESTORA DE RECURSOS LTDA,340928244.48999995,0.34092824449,0.0003556761200288,0.03556761200288,2.0,212,268,2026-05
gestor,AVENTIS GESTAO DE RECURSOS LTDA,332192940.09,0.33219294009,0.0003465629437916,0.03465629437916,10.0,213,100,2026-05
gestor,CAPRI INVESTIMENTOS LTDA,331251339.64,0.33125133964,0.0003455806115851,0.03455806115851,1.0,214,330,2026-05
gestor,INTRA BLACK INVESTIMENTOS GESTAO DE RECURSOS LTDA,322832899.09,0.32283289908999996,0.0003367980060958,0.03367980060958,19.0,215,53,2026-05
gestor,FAR FATOR ADMINISTRACAO DE RECURSOS LTDA,322005744.98,0.32200574498,0.0003359350709496,0.03359350709496,4.0,216,182,2026-05
gestor,BANUX INVESTIMENTOS LTDA,320167593.73,0.32016759373000003,0.0003340174049445,0.03340174049445,12.0,217,81,2026-05
gestor,UJAY CAPITAL INVESTIMENTOS LTDA,308217573.93,0.30821757393,0.0003215504511341,0.03215504511341,7.0,218,141,2026-05
gestor,SOD CAPITAL LTDA,307479668.17,0.30747966817,0.0003207806250434,0.032078062504340005,1.0,219,330,2026-05
gestor,CONCRETA GESTORA DE RECURSOS LTDA,304829758.54,0.30482975854,0.0003180160856106,0.03180160856106,8.0,220,125,2026-05
gestor,FIELD GESTORA DE RECURSOS LTDA,302311079.61,0.30231107961000003,0.0003153884536561,0.031538845365609997,3.0,221,224,2026-05
gestor,IF ASSET GESTAO DE RECURSOS LTDA,301815713.02,0.30181571302,0.0003148716584959,0.03148716584959,1.0,222,330,2026-05
gestor,SIMPLIX ASSET MANAGEMENT LTDA,288960862.87,0.28896086287,0.0003014607331801,0.03014607331801,3.0,223,224,2026-05
gestor,FIGTREE CAPITAL ADMINISTRACAO DE RECURSOS LTDA,287449526.71,0.28744952670999996,0.0002998840196337,0.02998840196337,8.0,224,125,2026-05
gestor,SOMMA INVESTIMENTOS S.A,283010623.08,0.28301062307999997,0.0002952530978904,0.02952530978904,8.0,225,125,2026-05
gestor,BLP CAPITAL GESTORA DE RECURSOS LTDA,270804934.3,0.2708049343,0.0002825194153701,0.028251941537009998,7.0,226,141,2026-05
gestor,MAKALU GESTORA DE RECURSOS LTDA,267596356.26,0.26759635626,0.0002791720406468,0.02791720406468,4.0,227,182,2026-05
gestor,LEGEND LEGAL ASSETS GESTAO DE RECURSOS LTDA,262832329.29,0.26283232929,0.0002742019313766,0.02742019313766,2.0,228,268,2026-05
gestor,LESTE CREDIT GESTAO DE RECURSOS LTDA,262568934.78,0.26256893478,0.0002739271429457,0.027392714294570002,8.0,229,125,2026-05
gestor,EST GESTAO DE PATRIMONIO LTDA,261420487.41,0.26142048741,0.0002727290160342,0.02727290160342,1.0,230,330,2026-05
gestor,LEEN CAPITAL LTDA,259444245.49,0.25944424549,0.0002706672858323,0.027066728583229997,3.0,231,224,2026-05
gestor,FACT INVESTMENTS GESTAO DE RECURSOS LTDA,257662456.91,0.25766245691,0.0002688084206339,0.02688084206339,1.0,232,330,2026-05
gestor,B.SIDE WEALTH MANAGEMENT CONSULTORIA E GESTAO DE RECURSOS LTDA,256604398.75,0.25660439875,0.0002677045929892,0.026770459298920003,5.0,233,169,2026-05
gestor,FRANKLIN TEMPLETON BRASIL LTDA,252685940.24,0.25268594024,0.0002636166297833,0.026361662978329998,1.0,234,330,2026-05
gestor,PATAGONIA CAPITAL GESTORA DE RECURSOS LTDA,252345670.55,0.25234567055,0.0002632616407055,0.02632616407055,12.0,235,81,2026-05
gestor,FICTOR ASSET LTDA,239730033.49,0.23973003349000002,0.0002501002763606,0.02501002763606,5.0,236,169,2026-05
gestor,ALTINVEST GESTAO E ADMINISTRACAO DE RECURSOS DE TERCEIROS LTDA,236073142.25,0.23607314225,0.0002462851953029,0.02462851953029,2.0,237,268,2026-05
gestor,SIGA GESTORA DE RECURSOS LTDA,234913909.7,0.23491390969999998,0.000245075816666,0.024507581666599998,2.0,238,268,2026-05
gestor,EAGLE CAPITAL GESTAO DE INVESTIMENTOS LTDA,234372786.69,0.23437278669,0.0002445112857544,0.02445112857544,3.0,239,224,2026-05
gestor,SPECIAL SITUATIONS NEO GESTAO DE RECURSOS LTDA,233066001.3,0.23306600130000002,0.0002431479714361,0.02431479714361,10.0,240,100,2026-05
gestor,NEXA FINANCE LTDA,226401961.61,0.22640196161,0.0002361956586871,0.023619565868710002,4.0,241,182,2026-05
gestor,VESTRA GESTORA DE RECURSOS LTDA,226236717.44,0.22623671743999998,0.000236023266384,0.0236023266384,4.0,242,182,2026-05
gestor,CERES ASSET GESTAO DE INVESTIMENTOS LTDA,221864614.74,0.22186461474000002,0.0002314620352457,0.023146203524570003,6.0,243,153,2026-05
gestor,POLO CAPITAL GESTAO DE RECURSOS LTDA,220049382.88,0.22004938288,0.0002295682800777,0.02295682800777,6.0,244,153,2026-05
gestor,MONT CAPITAL GESTAO E ADMINISTRACAO DE RECURSOS S.A,216436944.53,0.21643694453,0.0002257995748533,0.02257995748533,4.0,245,182,2026-05
gestor,ZERO CINCO UM CAPITAL GESTAO DE RECURSOS LTDA,214190995.25,0.21419099525,0.0002234564702892,0.022345647028919998,2.0,246,268,2026-05
gestor,GLOBAL ASSET GESTORA DE RECURSOS LTDA,210239460.59,0.21023946059,0.000219334000125,0.0219334000125,1.0,247,330,2026-05
gestor,TERRA GESTORA DE RECURSOS LTDA,207522095.82,0.20752209582,0.0002164990875775,0.02164990875775,6.0,248,153,2026-05
gestor,VORTX CAPITAL GESTAO DE RECURSOS LTDA,205508571.91,0.20550857191,0.0002143984626411,0.02143984626411,3.0,249,224,2026-05
gestor,VINCI MAV GESTORA DE RECURSOS LTDA,199408976.09,0.19940897609,0.0002080350104776,0.020803501047760003,2.0,250,268,2026-05
gestor,GFS ATIVOS FINANCEIROS E INVESTIMENTOS LTDA,197508880.32,0.19750888032,0.0002060527203562,0.02060527203562,8.0,251,125,2026-05
gestor,EXA CAPITAL ASSET LTDA,194220954.11,0.19422095411,0.0002026225650194,0.02026225650194,3.0,252,224,2026-05
gestor,OCTANTE GESTAO DE RECURSOS LTDA,190812265.68,0.19081226568,0.0001990664235299,0.01990664235299,3.0,253,224,2026-05
gestor,FIBRA ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOS LTDA,188505504.52,0.18850550452,0.0001966598764852,0.01966598764852,1.0,254,330,2026-05
gestor,URCA GESTAO DE RECURSOS LTDA,187873498.31,0.18787349831,0.0001960005309478,0.01960005309478,2.0,255,268,2026-05
gestor,D3F CAPITAL GESTORA DE RECURSOS LTDA,184195287.36,0.18419528736000002,0.0001921632079319,0.01921632079319,3.0,256,224,2026-05
gestor,ITAIMSA GESTAO DE INVESTIMENTOS LTDA,183452613.69,0.18345261369,0.0001913884076809,0.01913884076809,11.0,257,89,2026-05
gestor,UNAVANTI INVESTIMENTOS LTDA,182736595.75,0.18273659575,0.0001906414162336,0.01906414162336,1.0,258,330,2026-05
gestor,STRATEGI CAPITAL GESTAO DE RECURSOS LTDA,182036404.75,0.18203640475,0.0001899109363682,0.01899109363682,4.0,259,182,2026-05
gestor,RIO DAS PEDRAS ADMINISTRACAO E PARTICIPACOES LTDA,177175851.75,0.17717585175,0.0001848401255446,0.01848401255446,3.0,260,224,2026-05
gestor,DIRETA CAPITAL LTDA,177157179.64999998,0.17715717964999997,0.0001848206457268,0.01848206457268,2.0,261,268,2026-05
gestor,VGR - VERONA GESTORA DE RECURSOS LTDA,175742796.73,0.17574279672999998,0.0001833450794241,0.018334507942409997,5.0,262,169,2026-05
gestor,BOCOM BBM CCVM S.A,169112782.47,0.16911278247,0.0001764282639773,0.01764282639773,1.0,263,330,2026-05
gestor,MEL GESTORA DE RECURSOS LTDA,161827873.73,0.16182787373,0.0001688282246221,0.016882822462209998,1.0,264,330,2026-05
gestor,HCAM LTDA,157176479.3,0.1571764793,0.0001639756201509,0.01639756201509,3.0,265,224,2026-05
gestor,XP ALLOCATION ASSET MANAGEMENT LTDA,155991373.51,0.15599137351,0.0001627392490493,0.01627392490493,1.0,266,330,2026-05
gestor,AZ QUEST INFRA LTDA,155906021.3,0.1559060213,0.000162650204673,0.016265020467300002,1.0,267,330,2026-05
gestor,BENAVENT ASSET LTDA,154417173.0,0.154417173,0.0001610969517665,0.01610969517665,5.0,268,169,2026-05
gestor,REACH CAPITAL INVESTIMENTOS S.A,153670166.85,0.15367016684999998,0.0001603176316211,0.01603176316211,1.0,269,330,2026-05
gestor,CUPERTINO CAPITAL GESTAO DE RECURSOS LTDA,153495058.16,0.15349505816,0.0001601349480786,0.01601349480786,4.0,270,182,2026-05
gestor,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,152722041.04,0.15272204103999998,0.0001593284917805,0.01593284917805,3.0,271,224,2026-05
gestor,GRAO GESTAO DE RECURSOS LTDA,150384405.51,0.15038440550999999,0.0001568897348022,0.01568897348022,1.0,272,330,2026-05
gestor,ELLO GESTORA DE RECURSOS LTDA,149921880.93,0.14992188093,0.0001564072023319,0.01564072023319,3.0,273,224,2026-05
gestor,LEXIS CAPITAL GESTAO DE RECURSOS LTDA,147235588.51,0.14723558851,0.0001536047062622,0.01536047062622,2.0,274,268,2026-05
gestor,BLUEWAVE ASSET LTDA,145975850.75,0.14597585075,0.0001522904747605,0.01522904747605,9.0,275,110,2026-05
gestor,MAZA INVESTIMENTOS E CORRETORA DE SEGUROS LTDA,145376385.19,0.14537638518999998,0.0001516650775166,0.01516650775166,2.0,276,268,2026-05
gestor,MAUA CAPITAL INVESTIMENTOS ALTERNATIVOS LTDA,142561555.46,0.14256155546000002,0.0001487284838695,0.01487284838695,1.0,277,330,2026-05
gestor,PLANNER CORRETORA DE VALORES S.A,140627122.05,0.14062712205000003,0.0001467103707303,0.014671037073030002,2.0,278,268,2026-05
gestor,STRIVO GESTORA DE RECURSOS LTDA,137185579.82,0.13718557982,0.000143119954251,0.014311995425100001,4.0,279,182,2026-05
gestor,BERTHA CAPITAL GESTORA DE RECURSOS S.A,134271217.95,0.13427121795,0.000140079522902,0.0140079522902,5.0,280,169,2026-05
gestor,BW GESTAO DE INVESTIMENTOS LTDA,133561119.55,0.13356111955,0.0001393387070622,0.01393387070622,1.0,281,330,2026-05
gestor,BRM CARBYNE GESTAO DE RECURSOS LTDA,131826281.46,0.13182628146,0.0001375288233383,0.013752882333830001,1.0,282,330,2026-05
